id,id2,kttr,rw,cw,idm,mwr,nn,vv,ad,con,cc,pp,pn,asl,pun,mdd,ba,bei
lijh,ch4_2,80.62494109,7.52333882,85.00823723,1.041666667,3824.410333,22.1856123,26.7435475,11.31246568,64.1405821,0.549148819,3.185063152,12.13618891,13.79545455,21.711092,2.535563621,0.27457441,0.109829764
lijh,ch4_3,76.4358869,6.84676293,85.04890545,1.162790698,4338.6915,21.05263158,24.8719143,13.3209129,62.87843503,0.558919422,3.959012576,12.94829995,16.64341085,16.94390716,2.645847238,0.465766185,0.046576619
lijh,ch5_1,86.81803598,6.81818182,84.53079179,1.532846715,4126.763965,19.35483871,26.75953079,12.39002933,62.53665689,0.73313783,2.492668622,12.75659824,12.74766355,21.69919633,2.486724349,0.219941349,0.146627566
lijh,ch5_2,72.70900036,6.67111408,85.5903936,2.134756504,4232.020014,20.34689793,25.55036691,14.74316211,64.57638426,0.86724483,3.335557038,10.8072048,15.61458333,17.81798246,2.624386695,0.400266845,0.133422282
lijh,ch5_3,69.31820368,7.960199,81.28109453,1.725200246,5077.847297,22.63681592,24.12935323,13.12189055,64.30348259,0.870646766,3.482587065,10.01243781,17.86666667,17.74936061,2.827339665,0.310945274,0.186567164
lijh,ch6_1,96.07419809,9.36058009,81.34475939,1.64365549,4232.925818,23.7969677,22.41265656,13.18391562,63.61239288,0.988793672,4.152933421,8.437705999,19.7012987,13.70875995,2.895065853,0.329597891,0.197758734
lijh,ch6_2,74.4289822,8.02867384,84.30107527,1.141226819,3738.908028,19.06810036,26.37992832,13.97849462,64.01433692,1.290322581,2.867383513,13.47670251,13.03738318,22.11055276,2.508581151,0.358422939,0.143369176
lijh,ch6_3,92.08053879,6.55270655,83.9031339,2.132196162,4482.11128,18.58974359,25,14.03133903,62.53561254,0.854700855,3.632478632,11.03988604,17.55,16.87388988,2.761376037,0.427350427,0.142450142
lijh,ch7_1,71.09894154,8.48623853,81.76605505,1.251422071,4666.244987,23.22247706,26.60550459,11.69724771,66.22706422,0.630733945,3.096330275,10.37844037,12.28169014,21.47681225,2.330588534,0.516055046,0.229357798
lijh,ch7_2,72.04646306,7.36454498,82.48290373,1.048218029,4774.755821,22.19884271,26.35455024,12.30931089,64.07154129,1.052077854,3.208837454,11.57285639,12.58940397,21.28364389,2.343057243,0.315623356,0.105207785
lijh,ch7_3,77.45952827,7.20315138,83.28643782,1.458216489,4238.377198,18.62689927,27.40574001,14.91277434,64.60326393,1.181767023,2.476083286,14.46257738,11.84666667,23.37214317,2.400466487,0.619020822,0.11254924
lijh,ch7_4,75.77657869,7.54147813,82.4032177,1.305220884,4440.208265,19.85922574,25.7918552,14.73102061,64.55505279,0.804424334,3.418803419,11.36249372,14.20714286,18.61702128,2.632068952,0.452488688,0.150829563
lijh,ch7_5,83.04053636,6.03493912,84.54208576,0.580781415,4607.518873,20.09518773,28.82072977,10.89370703,63.61713379,0.423056584,3.120042306,12.58593337,12.59333333,20.6302521,2.370502125,0.846113168,0.264410365
lijh,ch8_1,94.91085595,5.63294973,84.85766202,1.938219261,4772.06611,19.80617807,23.98546336,14.05208964,63.29497274,1.211387038,4.058146578,11.44760751,21.16666667,14.41161223,3.00269265,0.30284676,0.181708056
lijh,ch8_2,68.41508948,6,85.85714286,1.213418986,3917.609422,20.35714286,26.14285714,13.64285714,63.28571429,0.928571429,3.571428571,11.71428571,15.55555556,16.71624033,2.64784441,0.357142857,0.214285714
lijh,ch8_3,85.01686271,7.09979906,83.65706631,0.870147256,4305.347513,21.36637642,26.25586068,12.59209645,64.23308774,0.669792364,3.482920295,11.25251172,15.88297872,17.37686774,2.575233689,0.535833891,0.133958473
lijh,ch9_1,94.09418283,6.17283951,85.89065256,1.348182884,3800.465539,21.09283196,27.90834313,12.5146886,64.62984724,0.881316099,2.996474736,13.16098707,14.05785124,18.9614102,2.555389229,0.352526439,0.235017626
lijh,ch9_2,87.12989771,7.33944954,86.34646519,0.803427959,3283.24636,21.12903226,25.96774194,11.1827957,61.66666667,0.806451613,3.494623656,13.70967742,14.14503817,18.15371025,2.583555081,0.698924731,0.053763441
lijh,ch9_3,88.94762545,5.44332211,85.63411897,1.791713326,4517.149555,20.37037037,25.08417508,13.41189675,63.58024691,1.122334456,4.152637486,10.99887767,21.73170732,14.77761836,3.093235997,0.336700337,0.168350168
su,ch1_1,92.73458949,8.03649001,79.40920938,2.12858384,6399.942844,23.15377932,23.37098175,12.07645526,63.20590791,0.955690704,3.953084275,8.210251955,28.07317073,13.84730539,3.298441385,0.304083406,0.13032146
su,ch1_2,83.36728108,7.19047619,82.38095238,1.42789148,5328.468958,20.33333333,24.57142857,12.9047619,62.04761905,0.80952381,3.380952381,9.619047619,17.5,19.60183767,2.752869268,0.857142857,0.142857143
su,ch1_3,80.34127792,6.36998255,82.32984293,1.611498258,5693.845294,20.98603839,25.08726003,12.82722513,62.43455497,0.916230366,3.577661431,10.86387435,16.97777778,19.01060071,2.674161202,0.523560209,0.043630017
su,ch2_1,79.79314485,7.10479574,79.45529899,1.301775148,6222.625876,25.69567792,21.07756069,8.999407934,61.33806986,0.828892836,4.026050918,6.512729426,18.76666667,17.81021898,2.912526321,0.592066311,0.059206631
su,ch2_2,70.93411044,9.33416304,79.2159303,1.865671642,5575.870968,24.01991288,23.02426882,9.334163037,59.9253267,1.244555072,4.418170504,9.894212819,16.56701031,18.71522509,2.608085023,0.684505289,0.124455507
su,ch2_3,86.55821197,7.05256154,82.03592814,1.458885942,5681.869005,20.89155023,26.48037259,11.44377911,61.61011311,0.598802395,3.925482369,12.8409847,15.49484536,20.18056293,2.543799065,0.931470393,0.066533599
su,ch3_1,68.98312616,8.64765409,80.22079117,1.746323529,6164.367069,24.1950322,23.41306348,11.36154554,63.29346826,1.287948482,4.047838086,7.911683533,20.12962963,16.54510557,2.81803456,0.367985281,0.13799448
su,ch3_2,82.1934501,7.76147657,82.01609087,1.798390913,5841.044125,21.43871273,24.70421202,11.87884524,62.04448651,0.662565073,3.97539044,11.02697586,15.20143885,18.605547,2.665207923,0.236630383,0.047326077
su,ch3_3,87.05517566,6.51340996,83.56747552,1.697792869,5138.040528,20.77479779,24.39335888,11.0259685,60.53639847,1.021711367,3.831417625,9.32311622,19.575,17.11362032,2.784882663,0.425713069,0.212856535
su,ch4_1,82.82926948,11.36831276,77.77777778,1.646090535,5665.381312,28.18930041,20.98765432,10.13374486,62.80864198,2.109053498,3.703703704,8.024691358,19.83673469,16.53069987,3.143571467,0.205761317,0.205761317
su,ch4_2,86.44193288,8.06451613,82.83038502,1.090909091,4791.419921,24.19354839,24.55775234,10.40582726,62.07075963,0.728407908,3.485952133,11.39438085,14.02919708,21.16488925,2.519092404,0.884495317,0.052029136
su,ch4_3,82.83993933,6.91466083,83.6761488,1.311762134,5154.45228,21.22538293,23.98249453,10.72210066,59.12472648,1.094091904,4.20131291,11.68490153,18.42741935,17.21014493,2.723723818,0.787746171,0.218818381
su,ch5_1,97.14629089,5.71040109,84.22841604,1.153324288,4990.791637,20.53025153,25.42488103,10.4010877,61.31883073,0.815771584,2.991162475,11.14887831,13.01769912,21.16827438,2.472248476,0.407885792,0
su,ch5_2,81.33416943,8.00492611,82.01970443,1.600985222,5536.543507,21.0591133,25.61576355,12.80788177,63.36206897,0.431034483,3.325123153,9.359605911,15.46666667,18.75937969,2.515352195,0.677339901,0.123152709
su,ch5_3,77.58187848,9.1018686,79.86738999,0.898203593,5648.958886,24.89451477,22.78481013,10.91018686,63.35141652,1.567209162,3.254972875,8.860759494,18.85227273,17.99307958,2.904719775,0.482218204,0
su,ch6_1,96.94148874,8.10979414,79.66313163,1.87032419,6088.498982,24.26699938,22.45789145,10.91703057,61.5720524,0.748596382,4.429195259,8.983156581,22.57746479,15.14028587,2.895299953,0.499064255,0.062383032
su,ch6_2,76.8510821,9.28571429,82.33766234,1.424870466,4302.616321,21.68831169,24.93506494,12.07792208,61.42857143,1.298701299,4.220779221,12.79220779,13.75,21.82741117,2.565781024,0.519480519,0.064935065
su,ch6_3,98.09472418,7.04874835,81.55467721,1.117685733,5751.208363,20.35573123,23.84716733,12.58234519,61.85770751,0.658761528,3.886693017,9.881422925,18.74074074,17.81266919,2.761959254,0.658761528,0.197628458
su,ch7_1,77.0838291,9.51621478,79.26634769,1.109350238,5478.359577,23.28548644,25.89048379,10.89845827,64.85911749,0.531632111,3.721424774,8.878256247,12.375,21.06588334,2.380824464,0.956937799,0
su,ch7_2,68.04360494,8.28837666,81.46150074,0.782396088,4942.108556,22.75625307,25.55174105,11.03482099,63.02108877,0.784698382,3.089749877,11.13290829,12.50920245,20.5687573,2.347693382,0.637567435,0
su,ch7_3,82.29312042,7.96045786,82.98647242,1.141670991,4483.169022,18.72074883,27.71710868,12.32449298,62.09048362,1.040041602,2.496099844,13.46853874,11.86419753,22.7181343,2.408994734,0.520020801,0.05200208
su,ch7_4,82.40957165,7.80600462,81.10854503,1.152604887,5148.614228,20.60046189,24.8960739,12.79445727,61.70900693,0.600461894,3.695150115,9.699769053,14.24342105,18.88347696,2.541604941,0.508083141,0.138568129
su,ch7_5,93.81133585,7.24563207,84.37821172,0.872242175,4195.147368,18.44809866,27.38951696,9.660842754,58.94141829,0.411099692,3.597122302,12.7954779,12.23899371,20.82994304,2.323815343,0.770811922,0
su,ch8_1,95.87,7.62663631,80.19351167,1.934015927,5876.088725,20.48947069,24.30278884,11.66761525,61.80990324,1.422879909,3.813318156,11.26920888,21.9625,14.41792499,3.018294719,0.227660785,0.170745589
su,ch8_2,77.72710249,7.57077024,83.73930217,0.789473684,4478.905983,21.26398947,22.31731402,12.24489796,59.77616853,0.987491771,4.147465438,11.1915734,16.15957447,16.67580911,2.616658414,0.460829493,0.131665569
su,ch8_3,81.4646929,6.98393078,82.32385661,0.37037037,5573.013289,22.80593325,25.52533993,11.99011125,63.72064277,0.618046972,3.831891224,9.208899876,16.51020408,17.65903308,2.654930259,0.741656366,0
su,ch9_1,85.90979591,6.27386798,84.233497,1.088731628,5032.17695,20.73104201,26.3502455,11.45662848,61.59301691,0.709219858,3.546099291,12.11129296,14.43307087,18.82196634,2.505685348,0.709219858,0.109110747
su,ch9_2,90.76885339,6.91268191,83.67983368,1.767151767,4984.425461,21.71428571,25.19480519,10.28571429,59.16883117,1.246753247,4.311688312,12.51948052,14.8,17.77777778,2.559787743,0.467532468,0
su,ch9_3,93.74966499,7.01938188,82.87061289,2.247778359,5390.929577,21.11052907,22.78679937,11.73389209,59.35044526,1.204819277,4.976427449,11.15767417,24.47435897,14.66249441,3.144682781,0.680984809,0.052383447
wang,ch1_1,74.10858223,5.92532468,83.88798701,0.930797248,5014.430975,23.41720779,22.4025974,14.8538961,66.03084416,1.217532468,4.13961039,7.589285714,43.22807018,12.21945137,3.940213211,0.121753247,0
wang,ch1_2,67.62687631,5.78871201,82.8750603,1.056168987,5390.890425,20.93584178,24.84322238,16.1119151,66.0395562,0.627110468,2.846116739,10.46792089,21.15306122,17.99841772,2.865011153,0.578871201,0.048239267
wang,ch1_3,68.67067591,5.39215686,83.42245989,0.795404331,5164.966557,22.27171492,25.70155902,14.96659243,66.50334076,0.846325167,3.429844098,11.13585746,23.13402062,17.89242591,2.979702168,0.311804009,0.08908686
wang,ch2_1,61.03995176,7.31117825,80,0.661853189,5690.412647,25.3776435,22.77945619,12.02416918,65.43806647,0.84592145,3.444108761,6.948640483,23.98550725,16.41414141,3.023282063,0.181268882,0
wang,ch2_2,59.40955732,7.95241077,81.08954289,0.81300813,5325.745578,25.53191489,23.9048811,11.95244055,65.45682103,1.251564456,2.941176471,7.947434293,22.18055556,17.08203531,2.886784011,0.375469337,0.062578223
wang,ch2_3,75.66192446,7.09504685,83.13253012,0.733333333,4713.492795,21.55287818,26.03748327,14.92637216,65.52878179,0.736278447,3.480589023,10.44176707,18.44444444,19.15584416,2.709510788,0.535475234,0.066934404
wang,ch3_1,52.77253895,7.05830776,80.71021482,1.006564551,6007.150472,24.5398773,23.26906223,14.11042945,66.43295355,1.270815074,3.505696757,7.581069238,26.83529412,15.04655493,3.094082451,0.175284838,0.043821209
wang,ch3_2,65.80568966,6.44705882,83.52941176,1.127289807,4973.549296,21.27058824,24.28235294,14.54117647,64.32941176,0.611764706,4.047058824,9.788235294,21.03960396,17.41158181,2.863282174,0.094117647,0.047058824
wang,ch3_3,62.25267621,6.18073316,83.63171355,1.019974501,4695.89323,21.31287298,24.46717818,16.15515772,65.98465473,0.682011935,3.921568627,8.866155158,24.18556701,16.36363636,2.971513752,0.21312873,0.085251492
wang,ch4_1,57.77017549,10.33816425,80.04830918,0.771828268,4726.557651,28.4057971,21.01449275,13.28502415,66.28019324,1.835748792,3.429951691,8.45410628,31.84615385,15.88785047,3.632383458,0.241545894,0.048309179
wang,ch4_2,78.66103128,7.10735586,83.59840954,0.545634921,4599.340289,22.35469449,25.03725782,12.51862891,63.73571783,0.546448087,3.576751118,11.22702434,18.12612613,20.15873016,2.72920697,0.596125186,0.049677099
wang,ch4_3,73.27346939,6.92899914,83.40461933,0.469483568,4919.893842,22.24123182,24.8075278,13.94354149,64.32848589,0.470487596,3.678357571,10.30795552,25.97777778,15.16690856,3.041773792,0.598802395,0.085543199
wang,ch5_1,68.02514335,6.81179775,82.93539326,0.838574423,5104.390354,21.91011236,26.33426966,14.25561798,67.06460674,0.561797753,2.808988764,10.60393258,14.98947368,20.1793722,2.577680327,0.280898876,0.140449438
wang,ch5_2,59.31046975,6.856084,82.58184064,1.543209877,5090.600133,22.11241507,25.44780729,15.81222977,66.89314392,0.802964793,3.767757875,8.770846201,19.74390244,17.35579377,2.760186519,0.49413218,0
wang,ch5_3,63.945,7.64403879,79.69195665,0.793650794,6024.445337,24.64346834,23.61665716,13.97604107,65.65887051,1.026811181,3.080433542,9.46948089,27.82539683,16.20458891,3.303231835,0.342270394,0.114090131
wang,ch6_1,82.73748497,8.76585928,80.39215686,1.435132032,5447.913401,24.50980392,22.20299885,14.01384083,64.35986159,0.807381776,4.440599769,8.535178777,34.68,13.77424167,3.606725546,0.346020761,0.115340254
wang,ch6_2,66.13475841,7.21311475,83.60655738,0.522875817,4350.210601,21.63934426,23.86885246,15.73770492,64.52459016,1.37704918,3.803278689,12,16.94444444,19.94750656,2.672866386,0.327868852,0.196721311
wang,ch6_3,86.03377164,5.67867036,81.23268698,0.828729282,5781.906021,21.93771626,25.25951557,14.04844291,65.12110727,0.761245675,3.114186851,10.31141869,24.47457627,16.48351648,2.879435694,0.138408304,0.069204152
wang,ch7_1,60.03581099,7.79082177,79.18890075,0.530222694,5840.061343,25.0266809,24.86659552,12.05976521,66.75560299,0.693703308,3.201707577,8.644610459,14.992,20.01707213,2.575714057,0.747065101,0
wang,ch7_2,57.6044549,7.31948566,82.83877349,0.590551181,4312.051761,22.40356083,26.45895153,14.78733927,67.11177052,1.088031652,2.818991098,10.18793274,16.30645161,19.0552442,2.467473091,0.642927794,0.197823937
wang,ch7_3,71.86137946,7.20954357,82.83195021,0.722767166,4728.643376,20.05181347,27.30569948,15.69948187,65.80310881,0.932642487,2.07253886,12.12435233,15.5483871,21.14519427,2.514409703,0.466321244,0
wang,ch7_4,64.26043775,6.90121786,81.86738836,0.674460432,4974.087209,21.42534957,24.49255751,16.19305368,65.49391069,0.721695986,3.112313938,9.382047812,19.44736842,17.79755284,2.861422703,0.451059991,0.045105999
wang,ch7_5,72.28057071,6.25625626,84.03403403,0.298507463,4680.118526,21.26063032,26.61330665,12.90645323,64.13206603,0.450225113,3.851925963,11.50575288,16.24390244,19.85559567,2.524548311,0.550275138,0.100050025
wang,ch8_1,81.04281141,6.14316239,81.99786325,0.853333333,5708.089926,21.63461538,22.64957265,14.36965812,64.42307692,0.908119658,4.006410256,10.68376068,35.32075472,14.04958678,3.548933032,0.480769231,0.106837607
wang,ch8_2,58.86372104,6.18955513,84.71953578,0.514138817,4270.714777,20.74742268,24.03350515,15.78608247,64.23969072,0.773195876,3.930412371,10.37371134,21.84507042,16.07142857,2.931774737,0.193298969,0.128865979
wang,ch8_3,55.0718635,9.88372093,81.07235142,0.451321728,4455.199283,23.70801034,26.5503876,14.92248062,68.99224806,0.581395349,2.777777778,8.656330749,21.8028169,17.13062099,2.829275213,0.645994832,0.129198966
wang,ch9_1,70.37446241,6.97419001,84.89840747,1.092896175,4267.217828,21.5815486,28.44590884,13.83855025,66.83141131,0.988467875,2.361339923,11.53212521,19.37234043,17.48980517,2.765541369,0.549148819,0.164744646
wang,ch9_2,84.2893184,7.11814137,85.07167573,0.444225074,3875.861629,21.90429206,25.16033547,12.62950173,62.90083868,0.690675876,3.354711396,12.18549581,18.90654206,17.09016393,2.872363163,0.641341885,0.049333991
wang,ch9_3,79.7088556,6.03403816,82.51676122,1.540041068,5471.86663,22.17637958,23.25941207,14.44043321,64.15678185,1.237751418,2.784940691,10.46931408,30.77777778,13.86050644,3.456964596,0.773594636,0
wu,ch1_1,114.164181,6.46853147,83.17307692,1.878549585,5348.247196,23.6013986,20.41083916,12.36888112,61.49475524,1.223776224,4.501748252,8.391608392,24.34042553,12.5382263,3.147397527,0.218531469,0.087412587
wu,ch1_2,82.26395011,4.67334287,85.31235098,1.235154394,4559.311156,18.40724845,24.17739628,13.30472103,60.75345732,1.192179304,3.481163567,10.77730091,16.13076923,18.0218921,2.66657115,0.715307582,0.190748689
wu,ch1_3,91.27471182,5.17399267,84.84432234,1.550387597,4795.845485,19.91758242,24.86263736,13.55311355,61.996337,0.961538462,3.571428571,12.63736264,15.4893617,18.44660194,2.628832248,0.641025641,0
wu,ch2_1,82.45685216,5.0951504,82.75015347,1.656441718,5564.202458,23.63413137,22.16083487,10.62001228,61.2645795,0.798035605,4.174340086,8.594229589,16.45454545,17.51898734,2.720143177,0.184162063,0
wu,ch2_2,81.15317654,6.97969543,82.80456853,1.077313054,4911.702592,22.58883249,22.90609137,10.21573604,59.70812183,1.205583756,3.680203046,10.65989848,16.24742268,17.83107404,2.591382961,0.697969543,0.126903553
wu,ch2_3,89.5099538,5.95802302,84.69871361,1.146325017,4413.051836,19.97291808,25.86323629,13.27014218,61.5436696,0.609343263,3.317535545,11.98375085,15.07142857,19.42171304,2.620184499,0.609343263,0.067704807
wu,ch3_1,68.11691374,7.40009867,80.90774544,2.020699852,6202.332445,23.03897385,24.17365565,11.79082388,63.49284657,1.33201776,3.601381352,8.83078441,18.42727273,15.82225914,2.699850136,0.197335964,0
wu,ch3_2,79.86193469,6.74723061,83.6858006,1.659959759,5215.926566,19.93957704,22.80966767,12.78952669,60.37260826,0.654582075,5.337361531,11.48036254,14.49635036,17.42203742,2.57215108,0.302114804,0.100704935
wu,ch3_3,87.47508273,5.22321429,86.38392857,0.934163701,4325.03674,20.22321429,22.23214286,13.52678571,60.75892857,0.892857143,4.196428571,9.821428571,17.92,16.19902731,2.654829098,0.178571429,0.178571429
wu,ch4_1,76.7783868,11.56936261,79.16443492,1.178361007,5028.678377,29.61971077,18.96089984,10.28387788,62.93519014,2.088912694,3.856454205,9.105516872,19.24742268,15.55857078,3.102298034,0.160685592,0.160685592
wu,ch4_2,87.30753893,7.26607423,84.94511239,0.938967136,3857.600902,22.42550967,23.78463147,11.29116571,61.52639833,0.209095661,3.659174072,12.23209618,13.66428571,20.39117769,2.447231241,0.575013068,0
wu,ch4_3,82.13535271,6.7834681,84.95058401,0.807174888,4630.272289,20.75471698,23.09074573,12.66846361,59.74842767,0.584007188,4.492362983,12.66846361,17.52755906,15.68181818,2.726646217,0.628930818,0.08984726
wu,ch5_1,84.14588713,5.99078341,84.33179724,0.855263158,4684.692577,20.14483213,25.21395655,12.83739302,62.60697828,0.855826201,3.554970375,12.04739961,12.45081967,20.09468701,2.436404613,0.394996708,0.131665569
wu,ch5_2,86.01864449,5.64853556,84.86750349,0.906555091,4517.405026,20.9902371,24.54672245,11.57601116,60.94839609,0.836820084,4.114365411,10.73919107,15.75824176,17.82234957,2.532048715,0.488145049,0.139470014
wu,ch5_3,88.44935056,7.03269587,81.49290561,1.22324159,5206.770405,23.93584207,22.70203578,10.42566317,61.25848242,0.925354719,3.578038248,9.870450339,17.81318681,16.82914315,2.800315007,0.308451573,0
wu,ch6_1,108.325094,9.14214152,81.71571697,1.4375,4786.322536,23.7946149,20.91421415,11.4589856,60.17532874,0.939261115,5.259862242,9.204758923,21.29333333,12.92257361,3.045606394,0.313087038,0
wu,ch6_2,80.72792211,6.97831978,83.67208672,1.012145749,4730.544792,18.90243902,24.05149051,14.63414634,61.38211382,1.151761518,3.79403794,13.95663957,12.83478261,21.28,2.568993808,0.203252033,0.067750678
wu,ch6_3,114.3851242,5.98761184,83.96421198,1.509951956,4467.308931,18.30695114,22.98692361,13.97109429,59.669649,0.963523744,4.198210599,10.80523056,17.9382716,16.35002879,2.768100969,0.412938747,0.068823125
wu,ch7_1,77.30933654,6.75082327,82.87596048,0.980392157,5160.976457,22.88693743,24.8079034,9.989023052,61.90998902,0.658616905,3.732162459,10.48298573,11.90849673,20.7826087,2.415758144,0.713501647,0.054884742
wu,ch7_2,73.88925554,6.62318113,83.8936277,1.050525263,4162.591617,20.82288008,25.08780733,11.89162067,61.3146011,1.003512293,4.114400401,12.29302559,12.69426752,20.18422107,2.36592234,0.551931761,0
wu,ch7_3,81.27936857,6.80944536,83.74519495,1.258894362,4451.907484,19.00054915,26.1394838,14.55244371,62.76771005,0.988467875,3.13014827,14.33278418,11.24074074,22.57653061,2.358657743,0.549148819,0
wu,ch7_4,75.00750402,6.84210526,82.44019139,1.338432122,4863.510529,20.19138756,24.49760766,14.49760766,62.8708134,0.765550239,3.540669856,10.57416268,14.02684564,18.10344828,2.511686138,0.526315789,0.04784689
wu,ch7_5,89.78871259,6.36877247,85.15665126,0.460122699,4017.537027,19.41448382,26.45095018,10.88854648,60.60606061,0.564971751,4.006163328,13.30251669,12.32278481,19.97533909,2.368962294,0.61633282,0
wu,ch8_1,101.9428259,4.21052632,85.0877193,1.403508772,5125.699634,19.18128655,23.2748538,13.68421053,60.99415205,1.34502924,4.619883041,11.98830409,21.11111111,13.37386018,2.949001338,0.526315789,0.175438596
wu,ch8_2,85.02918822,6.15696888,85.58863329,1.080351114,3838.084355,20.1623816,23.68064953,12.65223275,60.0811908,0.879566982,3.653585927,12.44925575,15.39583333,15.54285714,2.589764106,0.202976996,0.067658999
wu,ch8_3,85.61961888,6.30914826,83.65930599,0.693568726,4796.927946,21.51419558,24.7318612,13.18611987,63.47003155,0.630914826,4.03785489,10.09463722,17.22826087,15.95970308,2.561171492,0.378548896,0
wu,ch9_1,88.82748871,5.83153348,86.33909287,1.075268817,4082.674312,19.97840173,26.40388769,13.22894168,62.58099352,0.485961123,3.18574514,12.20302376,15.43333333,17.32142857,2.590821085,0.593952484,0.161987041
wu,ch9_2,99.74618719,6.32780083,87.44813278,0.931677019,3377.057586,19.91701245,24.89626556,11.82572614,59.75103734,0.726141079,4.408713693,12.86307054,14.60606061,16.71706263,2.494032276,0.881742739,0.05186722
wu,ch9_3,102.1564274,6.12460401,84.58289335,1.473684211,4677.407762,20.74973601,22.01689546,12.56599789,59.55649419,1.21436114,4.118268215,10.77085533,24.28205128,13.71298405,3.139139005,0.475184794,0.105596621
yao,ch1_1,88.17268357,7.58831225,81.11644134,2.398604448,6100.9311,23.94243349,22.11077191,12.08024422,63.32315744,1.221107719,4.622764937,8.198866114,20.84545455,13.69966127,3.062566895,0.26166594,0.30527693
yao,ch1_2,78.78594308,5.17814727,83.80047506,1.37505927,4711.877255,19.71496437,24.32304038,12.35154394,61.47268409,0.855106888,3.277909739,11.06888361,16.06870229,18.88246628,2.66114195,0.617577197,0.237529691
yao,ch1_3,86.8104104,5.29891304,84.82789855,1.129177958,4959.693448,20.42572464,24.86413043,12.63586957,62.00181159,0.951086957,3.759057971,12.31884058,14.72,18.6440678,2.621128101,0.498188406,0.09057971
yao,ch2_1,79.98004411,7.20338983,80.99273608,1.270417423,5628.645793,23.36561743,21.79176755,10.89588378,60.7748184,0.786924939,4.176755448,8.777239709,16.03883495,17.56487026,2.744071555,0.544794189,0.060532688
yao,ch2_2,79.25584616,7.14285714,82.98136646,0.992555831,5151.305686,23.54037267,23.04347826,10.0621118,60.2484472,0.869565217,4.472049689,9.751552795,15.63106796,18.43971631,2.549541751,0.49689441,0.062111801
yao,ch2_3,85.30201738,5.60747664,84.91321762,0.664893617,4629.163366,20.22696929,25.9012016,12.81708945,61.41522029,0.734312417,3.805073431,12.41655541,14.13207547,19.63519313,2.513576435,0.867823765,0
yao,ch3_1,70.52477085,7.77934936,80.90523338,1.883239171,6255.77454,23.52663838,24.6581801,10.51390853,62.51768034,1.508722301,4.667609618,8.628005658,17.10483871,15.86671956,2.723242315,0.23573786,0
yao,ch3_2,82.28445246,6.76399027,83.40632603,1.89688716,5340.741649,20.4379562,24.81751825,11.63017032,60.82725061,0.778588808,5.644768856,11.38686131,13.88513514,17.86570743,2.565307683,0.243309002,0.097323601
yao,ch3_3,78.68563515,6.01436266,84.73967684,1.476510067,4714.313754,20.46678636,23.78815081,12.52244165,61.8491921,0.942549372,4.757630162,10.09874327,16.5037037,16.36636637,2.601188435,0.26929982,0.224416517
yao,ch4_1,74.64513592,10.71428571,79.10447761,1.439232409,5297.614328,29.05117271,19.98933902,9.701492537,62.68656716,2.078891258,4.424307036,8.795309168,19.14285714,16.1376844,3.183163433,0.106609808,0.106609808
yao,ch4_2,96.55483346,7.19537815,84.50630252,0.943396226,4265.5382,22.4789916,24.52731092,9.978991597,60.24159664,0.262605042,3.781512605,12.92016807,13.69784173,20.83160083,2.441994272,0.630252101,0
yao,ch4_3,87.51464608,6.06198724,84.36645397,1.363636364,4803.428433,20.73837739,23.47310848,11.12123974,58.52324521,0.683682771,4.968094804,12.62534184,15.34265734,15.90647758,2.626304255,0.729261623,0.182315406
yao,ch5_1,84.15224913,5.76798445,84.83473752,1.16354234,4457.746217,20.15554115,26.31237848,11.79520415,61.82760855,0.777705768,3.694102398,11.98963059,13.07627119,20.09321595,2.527481364,0.453661698,0.129617628
yao,ch5_2,79.53179199,6.03566529,84.0877915,1.371742112,4643.208759,21.05624143,24.21124829,12.07133059,61.11111111,0.960219479,3.840877915,10.76817558,15.5106383,18.31932773,2.603782807,0.480109739,0.137174211
yao,ch5_3,90.76374155,7.02280912,81.272509,1.488095238,5408.939961,23.34933974,23.1092437,10.32412965,61.40456182,1.020408163,3.541416567,9.723889556,18.51111111,16.74162919,2.752332928,0.300120048,0
yao,ch6_1,101.7029866,8.76865672,80.59701493,2.296710118,5284.377641,23.25870647,22.45024876,11.38059701,60.50995025,1.05721393,4.912935323,9.141791045,20.88311688,13.40872375,2.921045425,0.373134328,0
yao,ch6_2,77.86960514,6.61322645,84.36873747,1.130319149,4533.681688,19.4259012,24.83311081,13.88518024,61.48197597,1.068090788,3.805073431,13.81842457,12.90517241,21.08592514,2.524048019,0.200267023,0.066755674
yao,ch6_3,105.5094989,6.26290434,84.23950447,1.990391215,4636.985316,17.61871989,23.95044735,12.80110117,59.25671025,1.032346869,4.129387474,11.42463868,17.5060241,16.87643021,2.71258197,0.481761872,0.068823125
yao,ch7_1,77.89850436,7.33153639,81.45552561,1.178361007,5215.57708,22.91105121,25.1212938,9.811320755,61.77897574,0.539083558,3.989218329,10.35040431,11.81528662,20.5227078,2.390877155,0.754716981,0.053908356
yao,ch7_2,73.61028644,6.70670671,83.18318318,0.998003992,4306.898605,21.72172172,25.37537538,12.06206206,62.31231231,1.101101101,4.104104104,11.91191191,12.25766871,20.14388489,2.368325626,0.550550551,0.05005005
yao,ch7_3,80.12945452,6.80087051,83.40587595,1.409978308,4515.087566,19.04243743,26.6594124,13.76496192,62.45919478,1.088139282,3.210010881,14.36343852,11.41614907,22.54530131,2.352352559,0.489662677,0
